episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
415,-1052.0320000000002,200,0.6464000000000001,1354,25.0,258.0,6,186
416,-1276.5759999999998,200,0.6455500000000001,1354,11.0,270.0,3,175
417,-1395.2359999999992,200,0.6447,1354,26.0,329.0,6,187
418,-944.4540000000002,200,0.64385,1356,31.0,248.0,7,176
419,-901.7820000000003,200,0.643,1356,22.0,217.0,4,168
420,-1819.0839999999998,200,0.64215,1356,9.0,372.0,1,170
421,-1352.534,200,0.6413,1358,32.0,333.0,8,166
422,-1525.1640000000007,200,0.64045,1359,22.0,344.0,5,176
423,-2051.6380000000004,200,0.6396,1359,0.0,399.0,0,169
424,-909.3180000000001,200,0.63875,1359,30.0,238.0,10,173
425,-1054.0720000000003,200,0.6379,1360,32.0,271.0,5,168
426,-1429.2339999999997,200,0.63705,1360,15.0,310.0,3,177
427,-1787.8479999999997,200,0.6362000000000001,1362,27.0,407.0,6,181
428,-1457.746,200,0.6353500000000001,1362,26.0,338.0,4,173
429,-796.5999999999999,200,0.6345000000000001,1363,44.0,248.0,10,180
430,-674.2459999999996,200,0.63365,1363,44.0,224.0,11,169
431,-1356.0940000000003,200,0.6328,1364,24.0,314.0,5,166
432,-1096.9660000000001,200,0.63195,1364,22.0,258.0,6,178
433,-983.3339999999996,200,0.6311,1369,31.0,254.0,10,175
434,-1532.056,200,0.63025,1370,27.0,359.0,8,163
435,-1148.1720000000005,200,0.6294,1372,8.0,236.0,1,177
436,-1581.7000000000014,200,0.6285499999999999,1373,14.0,336.0,3,160
437,-598.9580000000002,200,0.6277,1379,37.0,190.0,9,162
438,-1122.361999999999,200,0.62685,1379,26.0,273.0,6,163
439,-1096.244,200,0.626,1379,43.0,307.0,11,168
440,-1878.7899999999993,200,0.62515,1379,27.0,423.0,5,161
441,-1488.6500000000003,200,0.6243000000000001,1380,27.0,348.0,5,166
442,-1433.591999999999,200,0.6234500000000001,1380,30.0,342.0,6,165
443,-970.1219999999998,200,0.6226,1384,56.0,316.0,13,160
444,-1089.8520000000005,200,0.62175,1386,39.0,297.0,10,166
445,-1063.1180000000006,200,0.6209,1386,34.0,277.0,6,165
446,-1050.2760000000003,200,0.62005,1387,28.0,262.0,7,164
447,-1363.916,200,0.6192,1387,17.0,302.0,3,179
448,-1777.5199999999993,200,0.61835,1387,11.0,368.0,2,177
449,-1349.71,200,0.6174999999999999,1387,19.0,299.0,6,176
450,-1100.906,200,0.6166499999999999,1387,38.0,297.0,8,181
451,-1460.1739999999998,200,0.6158,1387,6.0,295.0,1,176
452,-1624.5239999999994,200,0.61495,1388,29.0,379.0,6,159
453,-1374.24,200,0.6141,1389,7.0,279.0,1,160
454,-990.654,200,0.6132500000000001,1393,33.0,263.0,7,176
455,-1183.5799999999992,200,0.6124,1393,31.0,297.0,8,166
456,-1163.6439999999998,200,0.61155,1393,26.0,280.0,9,167
457,-1177.6800000000003,200,0.6107,1394,28.0,288.0,5,180
458,-1237.548,200,0.60985,1394,20.0,283.0,3,179
459,-2031.1700000000005,200,0.609,1396,0.0,396.0,0,156
460,-1209.8720000000003,200,0.60815,1397,31.0,299.0,8,169
461,-943.4160000000002,200,0.6073,1399,32.0,249.0,7,162
462,-1504.5359999999994,200,0.6064499999999999,1399,0.0,290.0,0,168
463,-923.3879999999997,200,0.6055999999999999,1401,42.0,267.0,12,179
464,-1091.7999999999995,200,0.60475,1406,10.0,230.0,2,164
465,-1204.848,200,0.6039,1407,9.0,249.0,1,174
466,-991.1519999999998,200,0.60305,1407,22.0,238.0,6,174
467,-1128.9799999999996,200,0.6022000000000001,1407,37.0,302.0,6,172
468,-972.2780000000002,200,0.60135,1407,27.0,245.0,6,176
469,-1187.6459999999995,200,0.6005,1408,33.0,297.0,5,165
470,-1150.0160000000003,200,0.59965,1408,4.0,226.0,1,161
471,-1581.64,200,0.5988,1408,19.0,347.0,4,168
472,-1452.952,200,0.59795,1409,10.0,302.0,7,175
473,-1161.7819999999995,200,0.5971,1409,18.0,262.0,6,166
474,-1460.1959999999997,200,0.59625,1410,21.0,330.0,4,170
475,-1256.1119999999994,200,0.5954,1410,17.0,280.0,5,172
476,-1670.9059999999997,200,0.59455,1410,24.0,378.0,5,175
477,-1525.0360000000003,200,0.5937,1410,17.0,332.0,4,172
478,-780.966,200,0.5928500000000001,1410,48.0,256.0,9,178
479,-1132.8799999999997,200,0.5920000000000001,1412,30.0,289.0,8,174
480,-1504.4340000000007,200,0.5911500000000001,1412,9.0,310.0,2,171
481,-1265.1639999999998,200,0.5903,1412,20.0,288.0,6,180
482,-1619.156,200,0.58945,1412,7.0,327.0,1,180
483,-1264.9060000000002,200,0.5886,1412,0.0,242.0,0,173
484,-1161.1799999999996,200,0.58775,1412,21.0,269.0,7,169
485,-1606.3480000000002,200,0.5869,1413,8.0,327.0,1,164
486,-1450.6640000000004,200,0.58605,1413,9.0,298.0,1,179
487,-1619.8720000000005,200,0.5851999999999999,1413,31.0,385.0,7,178
488,-1136.1279999999995,200,0.58435,1414,35.0,297.0,8,163
489,-1606.2859999999998,200,0.5835,1417,20.0,355.0,4,160
490,-1839.284,200,0.58265,1418,0.0,358.0,0,165
491,-1225.0199999999998,200,0.5818000000000001,1418,15.0,269.0,5,151
492,-1551.1099999999994,200,0.5809500000000001,1419,15.0,334.0,5,172
493,-1012.3020000000002,200,0.5801000000000001,1421,18.0,232.0,9,173
494,-1693.8479999999995,200,0.57925,1421,0.0,327.0,0,176
495,-1105.6019999999999,200,0.5784,1422,19.0,255.0,3,166
496,-1815.0039999999995,200,0.57755,1422,18.0,392.0,3,177
497,-1605.9899999999996,200,0.5767,1422,28.0,372.0,5,164
498,-1300.6440000000005,200,0.57585,1423,11.0,274.0,2,162
499,-993.532,200,0.575,1424,17.0,227.0,4,166
500,-993.7659999999997,200,0.5741499999999999,1426,27.0,248.0,11,171
501,-1121.7299999999993,200,0.5733,1426,29.0,280.0,8,183
502,-1656.3059999999998,200,0.57245,1426,7.0,335.0,1,179
503,-1397.27,200,0.5716,1427,12.0,295.0,2,171
504,-1203.7280000000007,200,0.5707500000000001,1428,33.0,304.0,7,166
505,-815.114,200,0.5699000000000001,1428,47.0,262.0,12,167
506,-1061.2579999999996,200,0.5690500000000001,1428,52.0,319.0,11,180
507,-1131.052,200,0.5682,1428,38.0,300.0,10,169
508,-1482.6319999999994,200,0.56735,1429,30.0,354.0,7,180
509,-1108.198,200,0.5665,1429,35.0,288.0,16,170
510,-432.97599999999994,200,0.56565,1431,57.0,206.0,17,163
511,-759.6599999999997,200,0.5648,1431,45.0,240.0,9,176
512,-1772.4479999999999,200,0.56395,1434,20.0,389.0,4,171
513,-1610.9220000000005,200,0.5630999999999999,1435,24.0,366.0,11,166
514,-829.280000000001,200,0.56225,1435,39.0,242.0,15,165
515,-1285.3720000000003,200,0.5614,1435,25.0,304.0,6,165
516,-1063.0379999999998,200,0.56055,1435,16.0,238.0,4,167
517,-1559.4840000000004,200,0.5597,1435,15.0,333.0,3,171
518,-1629.0040000000004,200,0.5588500000000001,1436,9.0,335.0,2,178
519,-802.526,200,0.558,1436,36.0,232.0,8,170
520,-1204.3599999999997,200,0.55715,1438,36.0,316.0,10,171
521,-1125.2700000000002,200,0.5563,1438,19.0,261.0,4,153
522,-1695.8759999999995,200,0.55545,1438,21.0,377.0,6,160
523,-1590.8839999999998,200,0.5546,1438,30.0,373.0,5,165
524,-923.6280000000003,200,0.55375,1438,24.0,229.0,5,150
525,-1243.7279999999992,200,0.5529,1438,17.0,276.0,4,155
526,-719.1659999999997,200,0.5520499999999999,1438,44.0,231.0,12,174
527,-876.2299999999998,200,0.5511999999999999,1438,39.0,251.0,10,168
528,-1077.9500000000003,200,0.55035,1438,24.0,259.0,7,153
529,-922.6539999999998,200,0.5495,1438,30.0,240.0,6,164
530,-1239.5119999999995,200,0.54865,1438,37.0,320.0,9,160
531,-1371.8919999999998,200,0.5478000000000001,1439,25.0,321.0,8,173
532,-1364.6960000000004,200,0.54695,1439,37.0,348.0,8,166
533,-1597.868,200,0.5461,1439,26.0,368.0,4,171
534,-1583.6240000000003,200,0.54525,1439,0.0,306.0,0,166
535,-1044.5739999999996,200,0.5444,1439,52.0,317.0,12,167
536,-871.3139999999999,200,0.54355,1439,46.0,272.0,11,169
537,-1121.82,200,0.5427,1439,30.0,280.0,6,169
538,-1226.6380000000004,200,0.5418499999999999,1443,31.0,307.0,6,159
539,-1233.4980000000005,200,0.5409999999999999,1443,39.0,322.0,8,170
540,-1442.4299999999996,200,0.5401499999999999,1445,11.0,302.0,4,169
541,-1402.9820000000002,200,0.5393,1446,16.0,305.0,3,173
542,-1482.9399999999996,200,0.53845,1446,15.0,318.0,3,176
543,-1384.8680000000004,200,0.5376,1446,10.0,288.0,2,177
544,-614.364,200,0.5367500000000001,1452,46.0,218.0,8,166
545,-1053.24,200,0.5359,1452,18.0,241.0,3,175
546,-860.4140000000001,200,0.53505,1453,38.0,246.0,9,174
547,-1324.508,200,0.5342,1453,31.0,326.0,6,167
548,-1455.8279999999997,200,0.53335,1454,13.0,310.0,3,159
549,-991.8340000000001,200,0.5325,1454,22.0,238.0,7,172
550,-1144.826,200,0.53165,1454,42.0,313.0,8,169
551,-1496.348,200,0.5307999999999999,1454,19.0,333.0,3,160
552,-2088.3819999999996,200,0.5299499999999999,1458,0.0,407.0,0,164
553,-1278.9500000000003,200,0.5290999999999999,1458,25.0,304.0,7,169
554,-1313.5339999999997,200,0.52825,1458,13.0,282.0,3,171
555,-1790.2420000000004,200,0.5274,1460,8.0,365.0,2,170
556,-1911.7520000000004,200,0.52655,1461,14.0,403.0,3,160
557,-1546.605999999999,200,0.5257,1461,0.0,298.0,0,179
558,-1804.8640000000005,200,0.52485,1461,0.0,351.0,0,168
559,-1428.4500000000003,200,0.524,1462,26.0,337.0,6,165
560,-1365.1400000000003,200,0.52315,1462,16.0,299.0,4,171
561,-1880.6699999999998,200,0.5223,1462,0.0,366.0,0,172
562,-1573.0799999999997,200,0.5214500000000001,1464,19.0,346.0,9,166
563,-1444.0140000000001,200,0.5206000000000001,1468,9.0,298.0,2,168
564,-1483.4799999999998,200,0.51975,1470,11.0,312.0,3,174
565,-1162.6900000000005,200,0.5189000000000001,1470,29.0,288.0,5,176
566,-906.31,200,0.5180500000000001,1470,42.0,263.0,9,182
567,-1482.8719999999996,200,0.5172000000000001,1470,14.0,320.0,4,176
568,-1264.4299999999998,200,0.5163500000000001,1470,29.0,305.0,5,167
569,-1377.5380000000005,200,0.5155000000000001,1470,12.0,291.0,2,168
570,-925.3220000000002,200,0.51465,1473,26.0,235.0,5,164
571,-837.0120000000003,200,0.5138,1475,17.0,199.0,5,166
572,-1486.7740000000003,200,0.51295,1475,26.0,345.0,7,164
573,-841.2,200,0.5121,1476,40.0,248.0,9,166
574,-1490.7740000000003,200,0.51125,1476,20.0,331.0,4,169
575,-1410.88,200,0.5104000000000001,1476,12.0,300.0,3,136
576,-1715.0659999999993,200,0.5095500000000001,1476,0.0,332.0,0,171
577,-1632.4800000000005,200,0.5087,1476,0.0,315.0,0,166
578,-1466.9960000000008,200,0.50785,1476,34.0,359.0,6,175
579,-1111.0500000000002,200,0.5070000000000001,1476,16.0,248.0,6,160
580,-1155.652,200,0.5061500000000001,1477,40.0,310.0,8,176
581,-1198.3400000000001,200,0.5053000000000001,1478,27.0,288.0,8,175
582,-1237.468,200,0.5044500000000001,1478,31.0,303.0,4,169
583,-1223.3899999999999,200,0.5036,1478,18.0,274.0,5,161
584,-1005.8599999999993,200,0.50275,1478,47.0,295.0,8,174
585,-1310.8619999999999,200,0.5019,1479,29.0,317.0,5,175
586,-1123.964,200,0.50105,1480,28.0,280.0,6,162
587,-1744.84,200,0.5002,1480,14.0,373.0,8,158
588,-913.0900000000004,200,0.49935000000000007,1480,32.0,242.0,7,154
589,-1286.6560000000002,200,0.49850000000000005,1482,18.0,287.0,5,169
590,-1390.7160000000003,200,0.49765000000000004,1482,14.0,299.0,5,167
591,-940.3099999999998,200,0.4968,1482,19.0,220.0,8,152
592,-1134.968,200,0.49595,1484,37.0,297.0,7,157
593,-1181.4260000000002,200,0.4951,1486,5.0,236.0,1,167
594,-1207.168,200,0.4942500000000001,1486,27.0,290.0,13,171
595,-1237.4319999999996,200,0.49340000000000006,1486,48.0,343.0,8,169
596,-1319.5359999999996,200,0.49255000000000004,1486,31.0,324.0,7,158
597,-1393.2120000000004,200,0.4917,1488,19.0,312.0,5,156
598,-997.4039999999997,200,0.49085,1488,31.0,258.0,6,154
599,-384.046,200,0.49,1489,54.0,194.0,12,164
600,-1687.9619999999995,200,0.4891500000000001,1489,34.0,403.0,10,169
601,-1115.2179999999996,200,0.48830000000000007,1489,15.0,246.0,3,165
602,-1341.5219999999993,200,0.48745000000000005,1489,28.0,319.0,5,150
603,-1243.5299999999993,200,0.48660000000000003,1489,20.0,282.0,3,152
604,-1401.978,200,0.48575,1489,0.0,270.0,0,156
605,-1825.7699999999998,200,0.4849,1489,22.0,402.0,5,165
606,-1586.4100000000003,200,0.48405,1489,16.0,343.0,3,161
607,-1644.748,200,0.4832000000000001,1489,23.0,368.0,5,162
608,-1118.2279999999996,200,0.48235000000000006,1489,42.0,309.0,9,166
609,-930.9600000000002,200,0.48150000000000004,1491,40.0,267.0,11,165
610,-1221.9199999999992,200,0.48065,1491,32.0,305.0,8,174
611,-1680.5759999999989,200,0.4798,1491,12.0,353.0,2,168
612,-1436.6740000000002,200,0.47895,1491,29.0,341.0,6,161
613,-775.8439999999998,200,0.47809999999999997,1496,53.0,267.0,14,180
614,-1662.6299999999999,200,0.47725000000000006,1497,8.0,340.0,2,162
615,-1083.6879999999999,200,0.47640000000000005,1497,31.0,278.0,6,177
616,-1279.2580000000012,200,0.47555000000000003,1497,14.0,275.0,2,171
617,-1431.8380000000009,200,0.4747,1498,28.0,340.0,5,161
618,-1106.3459999999995,200,0.47385,1500,46.0,314.0,13,174
619,-709.2080000000001,200,0.473,1500,51.0,248.0,11,170
620,-1531.466,200,0.47215000000000007,1501,14.0,324.0,6,174
621,-1124.1440000000002,200,0.47130000000000005,1503,22.0,264.0,6,174
622,-1555.2480000000005,200,0.47045000000000003,1503,31.0,369.0,5,171
623,-1148.0800000000004,200,0.4696,1503,38.0,307.0,8,175
624,-1433.8039999999994,200,0.46875,1503,37.0,357.0,7,176
625,-1623.3920000000007,200,0.4679,1503,15.0,347.0,6,175
626,-1319.7699999999998,200,0.46704999999999997,1503,36.0,335.0,8,181
627,-1344.2860000000003,200,0.46620000000000006,1504,17.0,300.0,5,178
628,-1506.9680000000003,200,0.46535000000000004,1506,15.0,324.0,5,170
629,-1235.918,200,0.4645,1506,37.0,318.0,8,176
630,-1217.6760000000006,200,0.46365,1506,33.0,308.0,7,163
631,-1427.2399999999993,200,0.4628,1508,0.0,275.0,0,154
632,-1513.56,200,0.46194999999999997,1510,15.0,326.0,4,160
633,-1740.0020000000002,200,0.46109999999999995,1512,17.0,376.0,4,167
634,-1327.1080000000002,200,0.46025000000000005,1512,9.0,274.0,2,170
635,-788.6959999999998,200,0.45940000000000003,1513,33.0,221.0,12,169
636,-1395.3040000000003,200,0.45855,1517,18.0,308.0,4,166
637,-1135.6460000000004,200,0.4577,1517,13.0,246.0,3,164
638,-1579.3700000000001,200,0.45685,1517,18.0,348.0,4,180
639,-1640.3339999999996,200,0.45599999999999996,1517,29.0,382.0,7,168
640,-1527.2660000000008,200,0.45515000000000005,1517,26.0,354.0,5,175
641,-925.4060000000002,200,0.45430000000000004,1518,40.0,261.0,6,176
642,-1528.8600000000006,200,0.45345,1519,5.0,306.0,1,170
643,-925.8420000000003,200,0.4526,1520,41.0,268.0,10,163
644,-727.484,200,0.45175,1520,37.0,218.0,11,172
645,-857.2859999999994,200,0.45089999999999997,1520,22.0,210.0,10,140
646,-1060.5799999999995,200,0.45004999999999995,1520,16.0,237.0,3,175
647,-512.4919999999996,200,0.44920000000000004,1520,38.0,179.0,7,153
648,-1072.028,200,0.44835,1520,38.0,292.0,9,167
649,-453.35400000000004,200,0.4475,1520,50.0,192.0,11,165
650,-694.88,200,0.44665,1521,43.0,230.0,16,168
651,-987.8780000000002,200,0.4458,1521,40.0,274.0,7,173
652,-1061.5600000000004,200,0.44494999999999996,1521,23.0,253.0,7,165
653,-883.8120000000001,200,0.44409999999999994,1521,53.0,284.0,11,168
654,-1223.42,200,0.44325000000000003,1527,36.0,318.0,13,175
655,-1473.9280000000006,200,0.4424,1527,12.0,311.0,2,176
656,-1111.2760000000003,200,0.44155,1531,31.0,281.0,7,173
657,-1634.1560000000002,200,0.4407,1531,12.0,342.0,2,179
658,-685.6460000000002,200,0.43984999999999996,1531,57.0,257.0,11,172
659,-932.3279999999999,200,0.43899999999999995,1533,36.0,255.0,6,161
660,-1117.8599999999994,200,0.43815000000000004,1533,24.0,270.0,6,169
661,-693.696,200,0.4373,1538,45.0,229.0,14,155
662,-1019.6900000000003,200,0.43645,1541,27.0,255.0,6,166
663,-805.3639999999999,200,0.4356,1542,44.0,251.0,14,175
664,-510.9499999999997,200,0.43474999999999997,1544,56.0,215.0,10,167
665,-578.642,200,0.43389999999999995,1545,44.0,202.0,10,169
666,-809.526,200,0.43304999999999993,1551,41.0,244.0,9,160
667,-1179.1460000000002,200,0.43220000000000003,1551,39.0,310.0,6,158
668,-1340.156,200,0.43135,1552,21.0,304.0,4,166
669,-1090.5720000000008,200,0.4305,1552,32.0,282.0,7,170
670,-1243.8739999999998,200,0.42965,1552,31.0,305.0,8,167
671,-1237.8099999999995,200,0.42879999999999996,1552,35.0,316.0,7,166
672,-1659.3640000000005,200,0.42794999999999994,1552,7.0,338.0,3,151
673,-794.9560000000001,200,0.4270999999999999,1553,45.0,251.0,9,175
674,-2086.4659999999994,200,0.42625,1554,0.0,406.0,0,172
675,-1187.2359999999999,200,0.4254,1554,25.0,283.0,5,165
676,-1885.340000000001,200,0.42455,1555,8.0,383.0,1,176
677,-1563.0700000000002,200,0.42369999999999997,1556,0.0,302.0,0,165
678,-1127.4939999999997,200,0.42284999999999995,1556,31.0,290.0,8,173
679,-1426.8999999999999,200,0.42199999999999993,1559,9.0,294.0,1,169
680,-866.0239999999999,200,0.42115,1559,22.0,214.0,6,164
681,-1740.6879999999992,200,0.4203,1559,10.0,359.0,3,175
682,-793.2559999999997,200,0.41945,1561,55.0,274.0,9,165
683,-1091.4859999999999,200,0.41859999999999997,1571,33.0,285.0,10,161
684,-1145.6040000000003,200,0.41774999999999995,1571,36.0,299.0,7,170
685,-2086.086,200,0.41689999999999994,1573,0.0,407.0,0,160
686,-1345.8139999999996,200,0.4160499999999999,1573,40.0,349.0,10,169
687,-1368.5880000000002,200,0.4152,1575,36.0,342.0,5,157
688,-1133.1599999999996,200,0.4143500000000001,1575,30.0,281.0,6,166
689,-918.4959999999998,200,0.4135000000000001,1576,44.0,275.0,9,159
690,-1308.6300000000003,200,0.4126500000000001,1576,9.0,270.0,1,169
691,-586.8760000000001,200,0.41180000000000005,1576,52.0,225.0,18,171
692,-1042.6180000000002,200,0.41095000000000004,1578,32.0,269.0,4,172
693,-934.6479999999999,200,0.4101,1580,40.0,265.0,10,164
694,-1242.4840000000002,200,0.40925,1580,36.0,319.0,16,168
695,-831.5039999999996,200,0.4084000000000001,1588,34.0,232.0,6,162
696,-898.9059999999997,200,0.4075500000000001,1589,46.0,274.0,10,177
697,-1034.8560000000002,200,0.40670000000000006,1593,29.0,259.0,5,168
698,-1514.284,200,0.40585000000000004,1593,1.0,294.0,1,165
699,-675.4119999999997,200,0.405,1595,57.0,256.0,13,165
700,-964.014,200,0.40415,1595,46.0,288.0,9,172
701,-1240.9719999999998,200,0.4033000000000001,1595,16.0,274.0,3,174
702,-976.6020000000001,200,0.4024500000000001,1600,34.0,263.0,7,171
703,-857.8859999999993,200,0.40160000000000007,1605,44.0,263.0,10,177
704,-1283.6560000000004,200,0.40075000000000005,1605,0.0,245.0,0,174
705,-952.5039999999999,200,0.39990000000000003,1605,57.0,309.0,12,173
706,-1591.5300000000002,200,0.39905,1605,8.0,324.0,1,165
707,-1084.352,200,0.3982,1605,34.0,281.0,9,171
708,-1237.308,200,0.3973500000000001,1605,32.0,311.0,6,177
709,-992.9199999999998,200,0.3965000000000001,1606,46.0,290.0,13,159
710,-904.6639999999999,200,0.39565000000000006,1606,43.0,269.0,8,175
711,-896.6159999999995,200,0.39480000000000004,1606,51.0,285.0,12,149
712,-1274.1559999999997,200,0.39395,1608,22.0,293.0,4,163
713,-1697.986,200,0.3931,1608,0.0,328.0,0,156
714,-1174.0779999999997,200,0.39225,1608,26.0,280.0,7,155
715,-863.5820000000001,200,0.3914000000000001,1609,34.0,238.0,7,161
716,-1017.8519999999999,200,0.39055000000000006,1609,43.0,291.0,8,163
717,-1119.6020000000003,200,0.38970000000000005,1609,28.0,278.0,5,162
718,-1125.0380000000005,200,0.38885000000000003,1609,28.0,277.0,9,172
719,-1363.4120000000003,200,0.388,1610,16.0,298.0,3,171
720,-1293.9200000000008,200,0.38715,1610,6.0,260.0,1,175
721,-993.8759999999999,200,0.3863000000000001,1610,57.0,318.0,13,161
722,-978.0019999999996,200,0.38545000000000007,1610,46.0,288.0,13,174
723,-1731.6640000000002,200,0.38460000000000005,1610,18.0,376.0,4,170
724,-814.6560000000003,200,0.38375000000000004,1613,27.0,209.0,5,154
725,-238.734,200,0.3829,1616,66.0,185.0,16,157
726,-1150.6460000000004,200,0.38205,1616,43.0,317.0,12,169
727,-1301.0439999999999,200,0.3812,1616,22.0,296.0,4,155
728,-1636.21,200,0.3803500000000001,1616,15.0,350.0,3,151
729,-1216.0259999999994,200,0.37950000000000006,1616,33.0,308.0,8,156
730,-1958.352,200,0.37865000000000004,1616,8.0,399.0,2,163
731,-1270.3259999999996,200,0.3778,1616,17.0,285.0,4,168
732,-1075.8939999999998,200,0.37695,1616,36.0,285.0,6,166
733,-1109.792,200,0.3761,1620,49.0,322.0,14,174
734,-755.7900000000002,200,0.37525,1620,24.0,195.0,11,167
735,-787.0659999999999,200,0.37440000000000007,1620,46.0,252.0,11,148
736,-1090.4759999999999,200,0.37355000000000005,1621,25.0,265.0,5,158
737,-1039.2000000000003,200,0.37270000000000003,1622,16.0,233.0,4,179
738,-1107.476,200,0.37185,1622,22.0,255.0,6,172
739,-1330.800000000001,200,0.371,1623,28.0,318.0,4,161
740,-1011.7499999999999,200,0.37015,1623,45.0,289.0,7,163
741,-1471.856,200,0.3693000000000001,1623,16.0,320.0,5,172
742,-753.2100000000002,200,0.36845000000000006,1623,49.0,251.0,12,166
743,-1218.7399999999996,200,0.36760000000000004,1629,7.0,249.0,5,151
744,-1172.6760000000004,200,0.36675,1630,36.0,306.0,8,158
745,-803.7460000000001,200,0.3659,1630,28.0,212.0,5,158
746,-1114.4059999999997,200,0.36505,1630,33.0,285.0,12,173
747,-1239.9600000000003,200,0.36419999999999997,1630,14.0,269.0,3,174
748,-1316.761999999999,200,0.36335000000000006,1633,29.0,321.0,6,165
749,-1943.0500000000002,200,0.36250000000000004,1633,4.0,386.0,2,165
750,-1064.0520000000004,200,0.36165,1633,34.0,278.0,6,170
751,-930.9620000000002,200,0.3608,1633,21.0,226.0,6,165
752,-1154.236,200,0.35995,1635,22.0,269.0,9,167
753,-1265.6819999999998,200,0.3591,1636,24.0,299.0,13,166
754,-1844.464000000001,200,0.35825000000000007,1636,0.0,358.0,0,173
755,-952.4519999999998,200,0.35740000000000005,1636,51.0,292.0,14,188
756,-1651.0420000000004,200,0.35655000000000003,1636,8.0,336.0,1,180
757,-1194.9599999999998,200,0.3557,1636,29.0,289.0,7,153
758,-1351.1619999999996,200,0.35485,1636,23.0,312.0,4,176
759,-1244.0519999999992,200,0.354,1636,33.0,312.0,7,173
760,-1585.3339999999996,200,0.35314999999999996,1637,12.0,333.0,3,150
761,-1836.4059999999995,200,0.35230000000000006,1637,35.0,434.0,6,174
762,-1092.01,200,0.35145000000000004,1638,47.0,317.0,15,164
763,-802.2360000000001,200,0.3506,1638,50.0,265.0,11,166
764,-1047.0940000000003,200,0.34975,1638,26.0,260.0,6,143
765,-949.724,200,0.3489,1638,35.0,259.0,7,158
766,-958.1600000000003,200,0.34804999999999997,1641,21.0,228.0,4,160
767,-1548.042,200,0.34719999999999995,1643,35.0,381.0,8,169
768,-1462.808,200,0.34635000000000005,1643,24.0,335.0,5,159
769,-792.1479999999995,200,0.34550000000000003,1643,61.0,290.0,12,145
770,-962.756,200,0.34465,1644,36.0,263.0,8,158
771,-1155.2799999999997,200,0.3438,1644,34.0,299.0,6,166
772,-1449.1359999999995,200,0.34295,1644,24.0,331.0,5,160
773,-1319.2279999999996,200,0.34209999999999996,1644,33.0,329.0,8,157
774,-864.4200000000001,200,0.34125000000000005,1645,22.0,211.0,4,152
775,-808.1320000000001,200,0.34040000000000004,1645,37.0,235.0,14,173
776,-834.818,200,0.33955,1646,45.0,258.0,11,159
777,-184.09199999999993,200,0.3387,1647,58.0,161.0,15,162
778,-1373.0520000000004,200,0.33785,1647,50.0,378.0,12,175
779,-1217.226,200,0.33699999999999997,1647,23.0,285.0,5,142
780,-1053.32,200,0.33614999999999995,1647,38.0,287.0,7,161
781,-588.6780000000001,200,0.33530000000000004,1647,45.0,213.0,9,161
782,-566.3800000000002,200,0.33445,1649,47.0,212.0,12,151
783,-779.9400000000004,200,0.3336,1649,34.0,221.0,13,168
784,-1026.066,200,0.33275,1649,49.0,305.0,13,180
785,-1086.644,200,0.3319,1649,40.0,298.0,11,163
786,-1058.3080000000004,200,0.33104999999999996,1650,50.0,314.0,15,159
787,-1139.7899999999997,200,0.33019999999999994,1650,20.0,262.0,4,155
788,-955.8340000000001,200,0.32935000000000003,1650,41.0,272.0,7,154
789,-742.302,200,0.3285,1651,29.0,207.0,7,161
790,-754.8519999999997,200,0.32765,1652,42.0,233.0,8,165
791,-796.0059999999999,200,0.3268,1652,39.0,235.0,12,140
792,-1282.618,200,0.32594999999999996,1652,38.0,335.0,9,167
793,-757.396,200,0.32509999999999994,1654,43.0,242.0,13,177
794,-1192.3059999999996,200,0.32425000000000004,1659,33.0,304.0,7,168
795,-1224.2739999999997,200,0.3234,1661,43.0,332.0,17,153
796,-871.7539999999998,200,0.32255,1668,52.0,278.0,14,168
797,-811.5219999999997,200,0.3217,1668,37.0,235.0,8,162
798,-1320.7100000000005,200,0.32084999999999997,1668,36.0,334.0,14,165
799,-1191.766,200,0.31999999999999995,1668,38.0,315.0,16,148
800,-1351.8299999999997,200,0.31914999999999993,1668,18.0,301.0,5,163
801,-477.20800000000014,200,0.3183,1668,62.0,225.0,16,184
802,-507.5599999999998,200,0.31745,1671,71.0,247.0,11,161
803,-1535.0420000000006,200,0.3166,1671,29.0,362.0,11,165
804,-1339.8580000000002,200,0.31575,1671,38.0,340.0,5,158
805,-1066.6240000000005,200,0.31489999999999996,1671,46.0,306.0,8,163
806,-670.5379999999997,200,0.31404999999999994,1671,50.0,237.0,10,176
807,-884.4579999999996,200,0.3131999999999999,1671,46.0,275.0,9,171
808,-1031.7199999999993,200,0.31235,1671,55.0,324.0,11,182
809,-985.324,200,0.3115,1671,37.0,274.0,9,158
810,-1329.9520000000007,200,0.31065,1671,22.0,303.0,3,156
811,-677.8679999999996,200,0.30979999999999996,1672,60.0,263.0,13,163
812,-1336.32,200,0.30895000000000006,1672,47.0,371.0,13,163
813,-349.3360000000001,200,0.30810000000000004,1673,74.0,234.0,24,174
814,-1750.128000000001,200,0.30725,1674,34.0,417.0,7,160
815,-1218.3539999999996,200,0.3064000000000001,1674,39.0,324.0,8,165
816,-847.4699999999998,200,0.3055500000000001,1674,39.0,250.0,10,167
817,-506.28000000000003,200,0.3047000000000001,1674,61.0,227.0,15,169
