episode,total_reward,steps,epsilon,replay_size,mean_loss,delivered_units,spoiled_units,deliveries_count,distance
314,-87.58459999999998,200,0.74275,63000,0.802578191459179,36.0,247.0,12,164
315,-134.49900000000002,200,0.7419333333333333,63200,0.8325265543162823,37.0,343.0,9,180
316,-166.01899999999992,200,0.7411166666666666,63400,0.7865156468749046,0.0,321.0,0,169
317,-154.46300000000002,200,0.7403,63600,0.7977761892974377,15.0,332.0,6,171
318,-135.23220000000003,200,0.7394833333333334,63800,0.8045595631003379,17.0,297.0,5,173
319,-128.6774,200,0.7386666666666667,64000,0.7994743245840072,31.0,319.0,8,175
320,-80.24779999999998,200,0.73785,64200,0.7528214421868324,33.0,227.0,9,166
321,-106.8732,200,0.7370333333333334,64400,0.8070853589475155,32.0,275.0,12,182
322,-160.6938,200,0.7362166666666667,64600,0.7857994613051414,15.0,346.0,7,161
323,-126.72219999999999,200,0.7354,64800,0.7977678503096104,5.0,254.0,2,180
324,-103.92540000000001,200,0.7345833333333334,65000,0.7773310679197312,34.0,273.0,7,162
325,-94.60559999999997,200,0.7337666666666667,65200,0.8003290510177612,22.0,231.0,8,167
326,-128.28899999999996,200,0.73295,65400,0.7877416254580021,25.0,298.0,5,184
327,-108.84680000000003,200,0.7321333333333333,65600,0.7909927630424499,42.0,304.0,8,180
328,-74.27780000000001,200,0.7313166666666666,65800,0.786984250843525,41.0,232.0,13,180
329,-112.67179999999999,200,0.7304999999999999,66000,0.8095965544879437,32.0,283.0,8,185
330,-98.69440000000003,200,0.7296833333333334,66200,0.7981471905112266,34.0,260.0,6,177
331,-132.83479999999994,200,0.7288666666666667,66400,0.7908357580006122,13.0,284.0,3,182
332,-167.609,200,0.72805,66600,0.7914650528132916,6.0,338.0,2,174
333,-167.0142,200,0.7272333333333334,66800,0.7982432480156422,16.0,357.0,4,175
334,-138.84960000000004,200,0.7264166666666667,67000,0.7929259502887726,25.0,323.0,7,168
335,-149.51340000000002,200,0.7256,67200,0.8152170798182488,33.0,365.0,7,178
336,-101.89240000000001,200,0.7247833333333333,67400,0.7939941017329692,24.0,248.0,4,177
337,-116.29599999999999,200,0.7239666666666666,67600,0.7699028086662293,1.0,224.0,1,177
338,-84.69059999999999,200,0.72315,67800,0.7624813184142113,40.0,248.0,8,180
339,-100.84259999999999,200,0.7223333333333333,68000,0.7807730413973332,25.0,246.0,4,171
340,-115.21999999999997,200,0.7215166666666666,68200,0.8181503485143184,27.0,281.0,6,175
341,-86.82980000000002,200,0.7207,68400,0.8375782190263271,18.0,206.0,6,185
342,-100.09659999999994,200,0.7198833333333333,68600,0.8282620894908905,46.0,293.0,11,168
343,-121.38739999999996,200,0.7190666666666666,68800,0.8337736900150776,18.0,271.0,5,175
344,-111.63019999999995,200,0.71825,69000,0.7918576806783676,30.0,282.0,6,182
345,-173.4592000000001,200,0.7174333333333334,69200,0.8330163958668709,5.0,347.0,1,168
346,-67.9044,200,0.7166166666666667,69400,0.8094882801175117,37.0,211.0,6,171
347,-108.29880000000001,200,0.7158,69600,0.8036453785002231,27.0,267.0,5,184
348,-82.652,200,0.7149833333333333,69800,0.813218115568161,28.0,216.0,10,167
349,-153.6222,200,0.7141666666666666,70000,0.8361509115993977,20.0,340.0,7,175
350,-143.29519999999997,200,0.71335,70200,0.7966234324872494,23.0,326.0,5,153
351,-98.59499999999998,200,0.7125333333333334,70400,0.8158912035822868,37.0,270.0,12,175
352,-112.21619999999997,200,0.7117166666666667,70600,0.7783982752263546,19.0,255.0,3,179
353,-129.337,200,0.7109000000000001,70800,0.8291871891915799,28.0,312.0,8,184
354,-139.85960000000003,200,0.7100833333333334,71000,0.8517471957206726,11.0,293.0,3,180
355,-137.41479999999999,200,0.7092666666666667,71200,0.8256090848147869,28.0,325.0,5,171
356,-118.51959999999998,200,0.70845,71400,0.8435483911633491,41.0,317.0,7,167
357,-81.52259999999998,200,0.7076333333333333,71600,0.8411452822387219,39.0,240.0,11,178
358,-101.86819999999999,200,0.7068166666666666,71800,0.8174648906290531,33.0,267.0,10,178
359,-126.8254,200,0.706,72000,0.7993242448568344,17.0,279.0,4,172
360,-113.05239999999996,200,0.7051833333333333,72200,0.8024830394983291,24.0,267.0,4,168
361,-111.22899999999998,200,0.7043666666666666,72400,0.8127823965251446,46.0,312.0,9,170
362,-111.8402,200,0.70355,72600,0.8180490738153458,36.0,296.0,8,183
363,-70.5878,200,0.7027333333333333,72800,0.8224557422101497,39.0,218.0,6,166
364,-83.62840000000001,200,0.7019166666666667,73000,0.7772364154458046,27.0,219.0,12,181
365,-106.02140000000001,200,0.7011000000000001,73200,0.8293313086032867,23.0,256.0,8,168
366,-103.90639999999999,200,0.7002833333333334,73400,0.8171834018826485,33.0,270.0,5,166
367,-68.94679999999995,200,0.6994666666666667,73600,0.8118406303226948,29.0,191.0,8,175
368,-147.66699999999997,200,0.69865,73800,0.8013035926222801,13.0,314.0,3,170
369,-144.50800000000007,200,0.6978333333333333,74000,0.7850097721815109,21.0,326.0,5,169
370,-129.5916,200,0.6970166666666666,74200,0.7948378540575505,20.0,293.0,4,173
371,-101.04819999999997,200,0.6961999999999999,74400,0.7872689433395863,28.0,254.0,7,159
372,-138.0782,200,0.6953833333333332,74600,0.79572802901268,30.0,332.0,7,173
373,-70.41040000000001,200,0.6945666666666667,74800,0.8264562140405178,34.0,208.0,12,178
374,-88.48319999999995,200,0.69375,75000,0.8054138158261775,39.0,252.0,12,171
375,-149.3952,200,0.6929333333333334,75200,0.8004941356182098,23.0,341.0,7,180
376,-84.18620000000003,200,0.6921166666666667,75400,0.801128416210413,32.0,228.0,9,171
377,-121.7664,200,0.6913,75600,0.83253955706954,18.0,271.0,3,178
378,-115.23559999999998,200,0.6904833333333333,75800,0.8504728811979294,35.0,301.0,8,182
379,-80.72379999999995,200,0.6896666666666667,76000,0.8173673865199089,53.0,270.0,12,167
380,-156.58600000000004,200,0.68885,76200,0.8779817877709866,28.0,364.0,6,174
381,-120.96919999999996,200,0.6880333333333333,76400,0.8259041844308377,18.0,270.0,5,179
382,-130.39100000000005,200,0.6872166666666667,76600,0.8503476127982139,26.0,311.0,9,168
383,-104.05980000000002,200,0.6864,76800,0.8302518564462662,31.0,269.0,8,171
384,-110.76899999999992,200,0.6855833333333333,77000,0.8177798315882683,38.0,295.0,7,179
385,-79.29820000000001,200,0.6847666666666667,77200,0.8401256641745567,42.0,246.0,12,171
386,-151.4182000000001,200,0.6839500000000001,77400,0.8084955821931362,6.0,304.0,1,165
387,-161.27279999999993,200,0.6831333333333334,77600,0.8398209975659847,5.0,322.0,1,174
388,-144.53760000000008,200,0.6823166666666667,77800,0.8872578229010105,18.0,318.0,4,182
389,-187.95400000000004,200,0.6815,78000,0.8602303412556648,11.0,388.0,6,175
390,-88.97139999999999,200,0.6806833333333333,78200,0.8400324849784374,30.0,235.0,5,170
391,-122.52439999999999,200,0.6798666666666666,78400,0.7861652708053589,33.0,311.0,9,178
392,-161.58379999999997,200,0.6790499999999999,78600,0.8457319903373718,18.0,352.0,3,179
393,-111.82000000000001,200,0.6782333333333334,78800,0.8507720674574375,29.0,276.0,12,182
394,-135.32460000000006,200,0.6774166666666667,79000,0.847573307827115,23.0,311.0,5,164
395,-127.18039999999996,200,0.6766,79200,0.8449278169870377,14.0,273.0,3,179
396,-116.1676,200,0.6757833333333334,79400,0.860890856385231,26.0,277.0,5,188
397,-132.43640000000008,200,0.6749666666666667,79600,0.8341840672492981,14.0,285.0,2,167
398,-151.83819999999992,200,0.67415,79800,0.8440495505928993,14.0,322.0,2,181
399,-146.04599999999996,200,0.6733333333333333,80000,0.8597197961807251,19.0,324.0,7,178
400,-113.02739999999999,200,0.6725166666666667,80200,0.8549589549005031,17.0,256.0,5,159
401,-175.6066000000001,200,0.6717,80400,0.8209055972099304,8.0,359.0,2,187
402,-82.53580000000002,200,0.6708833333333333,80600,0.8334806250035762,35.0,233.0,7,179
403,-146.35199999999998,200,0.6700666666666666,80800,0.8425798659026623,45.0,382.0,9,178
404,-175.9132,200,0.66925,81000,0.8236634139716625,5.0,353.0,2,165
405,-106.43939999999992,200,0.6684333333333334,81200,0.8233392229676246,44.0,298.0,8,168
406,-103.01920000000003,200,0.6676166666666667,81400,0.821145664602518,28.0,260.0,7,178
407,-116.63640000000001,200,0.6668000000000001,81600,0.837059877961874,13.0,250.0,2,177
408,-162.285,200,0.6659833333333334,81800,0.8203486585617066,14.0,343.0,3,159
409,-131.82819999999998,200,0.6651666666666667,82000,0.8500202453136444,23.0,306.0,6,179
410,-149.22319999999996,200,0.66435,82200,0.8455496290326119,16.0,323.0,8,171
411,-181.9933999999999,200,0.6635333333333333,82400,0.849883143901825,0.0,353.0,0,182
412,-59.903999999999975,200,0.6627166666666666,82600,0.8716083264350891,32.0,183.0,9,170
413,-87.85960000000006,200,0.6619,82800,0.797705916762352,49.0,277.0,10,163
414,-125.87780000000001,200,0.6610833333333334,83000,0.8162061336636544,29.0,304.0,5,158
415,-116.58840000000004,200,0.6602666666666667,83200,0.8593925933539868,18.0,261.0,4,176
416,-93.97759999999997,200,0.6594500000000001,83400,0.8501110656559467,26.0,235.0,10,179
417,-131.19979999999995,200,0.6586333333333334,83600,0.8445401853322982,32.0,325.0,7,182
418,-97.46099999999998,200,0.6578166666666667,83800,0.8265844836831093,30.0,249.0,7,188
419,-73.00520000000004,200,0.657,84000,0.8442560717463493,35.0,211.0,5,178
420,-166.35659999999996,200,0.6561833333333333,84200,0.8337976482510566,18.0,363.0,4,172
421,-156.83820000000003,200,0.6553666666666667,84400,0.8161060892045497,22.0,354.0,5,168
422,-122.96060000000001,200,0.65455,84600,0.8107371747493743,39.0,321.0,7,162
423,-159.25920000000002,200,0.6537333333333333,84800,0.8504270029067993,28.0,371.0,5,172
424,-110.40700000000001,200,0.6529166666666666,85000,0.8207504205405712,23.0,261.0,4,177
425,-98.46560000000007,200,0.6521,85200,0.8315953347086906,27.0,244.0,8,177
426,-135.79480000000007,200,0.6512833333333333,85400,0.8315999579429626,20.0,305.0,3,181
427,-170.00259999999997,200,0.6504666666666666,85600,0.8414731654524803,29.0,394.0,8,172
428,-165.36479999999997,200,0.6496500000000001,85800,0.8226224906742573,16.0,356.0,4,175
429,-84.10300000000002,200,0.6488333333333334,86000,0.8338880224525929,37.0,240.0,12,178
430,-93.65260000000005,200,0.6480166666666667,86200,0.8301012977957726,30.0,243.0,8,173
431,-120.57720000000003,200,0.6472,86400,0.8396212339401246,27.0,293.0,9,160
432,-90.58099999999996,200,0.6463833333333333,86600,0.8463260290026665,33.0,247.0,9,164
433,-104.67239999999998,200,0.6455666666666666,86800,0.8548219767212868,28.0,260.0,10,176
434,-206.40900000000005,200,0.6447499999999999,87000,0.8345097140967845,0.0,402.0,0,169
435,-74.08599999999996,200,0.6439333333333334,87200,0.8171296659111976,28.0,201.0,8,181
436,-113.96360000000001,200,0.6431166666666667,87400,0.8191207949817181,36.0,297.0,11,164
437,-88.58480000000002,200,0.6423000000000001,87600,0.8045848843455314,20.0,211.0,5,170
438,-90.32939999999998,200,0.6414833333333334,87800,0.8510634699463844,44.0,268.0,9,179
439,-101.74040000000002,200,0.6406666666666667,88000,0.8317211067676544,48.0,303.0,10,171
440,-174.28320000000002,200,0.63985,88200,0.7996270607411862,30.0,405.0,9,179
441,-127.89740000000002,200,0.6390333333333333,88400,0.8044478227198124,35.0,324.0,12,167
442,-162.92319999999992,200,0.6382166666666667,88600,0.8188592895865441,17.0,355.0,5,173
443,-137.59840000000005,200,0.6374,88800,0.8489519323408604,29.0,328.0,9,185
444,-142.60400000000007,200,0.6365833333333333,89000,0.8474874275922776,22.0,323.0,6,180
445,-105.09939999999996,200,0.6357666666666667,89200,0.8195881846547127,33.0,270.0,5,175
446,-96.63560000000001,200,0.63495,89400,0.8359378978610039,36.0,259.0,6,168
447,-70.20479999999998,200,0.6341333333333333,89600,0.8673713754117489,56.0,257.0,12,177
448,-150.49759999999998,200,0.6333166666666667,89800,0.8883698804676533,22.0,337.0,10,184
449,-83.21260000000005,200,0.6325000000000001,90000,0.850484450161457,51.0,274.0,12,174
450,-95.83079999999998,200,0.6316833333333334,90200,0.800661967098713,44.0,285.0,13,168
451,-117.0804,200,0.6308666666666667,90400,0.8459153394401073,24.0,277.0,4,162
452,-186.34679999999992,200,0.63005,90600,0.8337973588705063,15.0,393.0,4,174
453,-114.09959999999995,200,0.6292333333333333,90800,0.8623907427489758,21.0,262.0,3,163
454,-120.08139999999999,200,0.6284166666666666,91000,0.8575603483617306,21.0,278.0,4,180
455,-91.97280000000002,200,0.6275999999999999,91200,0.9020650659501552,47.0,280.0,11,177
456,-114.73640000000002,200,0.6267833333333332,91400,0.8723769627511502,31.0,289.0,6,173
457,-106.3906,200,0.6259666666666667,91600,0.8563350327312946,32.0,275.0,8,177
458,-86.81859999999996,200,0.62515,91800,0.8114364284276963,35.0,239.0,10,184
459,-149.99259999999998,200,0.6243333333333333,92000,0.8326316376030445,31.0,360.0,7,173
460,-161.20599999999993,200,0.6235166666666667,92200,0.8644036301970481,13.0,339.0,3,166
461,-36.3958,200,0.6227,92400,0.8956062142550946,62.0,201.0,14,160
462,-108.18920000000003,200,0.6218833333333333,92600,0.8548845329880714,26.0,264.0,6,170
463,-117.53339999999996,200,0.6210666666666667,92800,0.8213212424516678,23.0,278.0,8,172
464,-86.9956,200,0.62025,93000,0.814997098594904,22.0,213.0,6,171
465,-69.4004,200,0.6194333333333334,93200,0.8903206638991833,38.0,210.0,8,181
466,-81.73340000000003,200,0.6186166666666667,93400,0.8986803275346756,34.0,229.0,8,174
467,-89.94619999999998,200,0.6178,93600,0.8544054946303368,44.0,267.0,14,171
468,-99.5766,200,0.6169833333333334,93800,0.8595656043291092,22.0,237.0,10,177
469,-91.66019999999996,200,0.6161666666666668,94000,0.8573139902949333,50.0,281.0,9,166
470,-73.00399999999998,200,0.6153500000000001,94200,0.8803453660011291,29.0,201.0,6,173
471,-118.23499999999997,200,0.6145333333333334,94400,0.8725273817777633,38.0,311.0,11,179
472,-113.45360000000004,200,0.6137166666666667,94600,0.880245738774538,25.0,272.0,13,179
473,-78.8944,200,0.6129,94800,0.8700095807015896,33.0,222.0,16,164
474,-166.73679999999993,200,0.6120833333333333,95000,0.8804727329313755,9.0,342.0,2,168
475,-48.30780000000002,200,0.6112666666666666,95200,0.8576831403374672,64.0,229.0,19,178
476,-167.19659999999996,200,0.6104499999999999,95400,0.8650763441622257,25.0,379.0,4,169
477,-131.4592,200,0.6096333333333334,95600,0.8602687206864357,32.0,326.0,7,175
478,-118.90999999999995,200,0.6088166666666667,95800,0.8790461987257003,20.0,275.0,4,173
479,-112.02039999999992,200,0.608,96000,0.8806462202966213,27.0,276.0,9,174
480,-85.26019999999995,200,0.6071833333333334,96200,0.8852948594093323,38.0,243.0,12,174
481,-133.97299999999996,200,0.6063666666666667,96400,0.9320723851025104,18.0,297.0,4,171
482,-114.0218,200,0.60555,96600,0.9021101741492749,34.0,293.0,8,182
483,-99.89459999999998,200,0.6047333333333333,96800,0.9556194238364697,17.0,225.0,3,172
484,-99.50159999999993,200,0.6039166666666667,97000,0.8839862003922463,38.0,272.0,7,179
485,-96.34799999999997,200,0.6031,97200,0.8871677492558956,48.0,287.0,7,178
486,-132.39199999999994,200,0.6022833333333333,97400,0.8511239944398403,17.0,292.0,5,158
487,-156.8354,200,0.6014666666666666,97600,0.8532538297772407,37.0,383.0,8,180
488,-91.0928,200,0.60065,97800,0.8534192007780075,38.0,255.0,18,183
489,-126.41639999999997,200,0.5998333333333333,98000,0.8669232754409313,38.0,330.0,9,158
490,-124.47220000000003,200,0.5990166666666666,98200,0.9494782817363739,33.0,312.0,10,173
491,-73.3262,200,0.5982000000000001,98400,0.9557237197458744,50.0,253.0,13,173
492,-164.60219999999995,200,0.5973833333333334,98600,0.9084455169737339,11.0,343.0,3,181
493,-60.3498,200,0.5965666666666667,98800,0.8919619616866111,41.0,202.0,16,180
494,-96.00539999999998,200,0.59575,99000,0.9091093653440475,45.0,282.0,9,158
495,-90.45479999999996,200,0.5949333333333333,99200,0.8144720481336116,28.0,231.0,10,181
496,-122.41560000000004,200,0.5941166666666666,99400,0.8257021088898182,53.0,356.0,12,174
497,-130.85239999999993,200,0.5933,99600,0.8144726060330868,47.0,355.0,7,167
498,-87.9582,200,0.5924833333333334,99800,0.8001978431642055,32.0,235.0,8,165
499,-91.16379999999995,200,0.5916666666666667,100000,0.8156236779689788,22.0,219.0,5,185
500,-97.296,200,0.5908500000000001,100000,0.8745653854310512,26.0,241.0,10,167
501,-108.91159999999999,200,0.5900333333333334,100000,0.8463185945153237,27.0,271.0,9,173
502,-144.98459999999997,200,0.5892166666666667,100000,0.8762406985461711,20.0,323.0,3,163
503,-103.50619999999994,200,0.5884,100000,0.8690342165529727,35.0,274.0,7,175
504,-138.8444,200,0.5875833333333333,100000,0.9085882441699504,21.0,316.0,5,176
505,-110.98400000000001,200,0.5867666666666667,100000,0.8488037593662738,35.0,292.0,7,157
506,-139.95359999999997,200,0.58595,100000,0.8377380916476249,32.0,342.0,7,172
507,-128.09740000000002,200,0.5851333333333333,100000,0.8653871519863605,28.0,309.0,9,181
508,-170.50860000000003,200,0.5843166666666666,100000,0.8539627161622048,16.0,365.0,5,174
509,-83.44260000000001,200,0.5835,100000,0.8331597895920276,52.0,275.0,19,170
510,-118.84719999999997,200,0.5826833333333333,100000,0.8540800897777081,21.0,273.0,4,160
511,-91.6466,200,0.5818666666666666,100000,0.8202869427204132,37.0,255.0,8,179
512,-186.14739999999995,200,0.5810500000000001,100000,0.8673152649402618,10.0,384.0,3,183
513,-154.66039999999998,200,0.5802333333333334,100000,0.8972707405686379,37.0,381.0,10,175
514,-113.14139999999998,200,0.5794166666666667,100000,0.8787358801066876,25.0,273.0,9,162
515,-141.62040000000005,200,0.5786,100000,0.8607569378614426,13.0,300.0,3,160
516,-98.4802,200,0.5777833333333333,100000,0.8392947804927826,25.0,241.0,5,169
517,-104.89940000000003,200,0.5769666666666666,100000,0.8589341627061367,42.0,291.0,12,173
518,-155.67720000000006,200,0.5761499999999999,100000,0.8605911611020565,14.0,332.0,4,170
519,-118.30520000000001,200,0.5753333333333333,100000,0.8762869890034198,10.0,249.0,3,183
520,-124.84880000000005,200,0.5745166666666667,100000,0.9369646300375462,33.0,313.0,11,175
521,-141.11599999999999,200,0.5737,100000,0.9839210541546345,4.0,280.0,1,169
522,-147.50079999999994,200,0.5728833333333333,100000,0.8932279701530933,30.0,351.0,12,170
523,-143.85080000000005,200,0.5720666666666667,100000,0.8443013089895248,41.0,367.0,10,170
524,-99.83979999999997,200,0.57125,100000,0.8518947380781173,18.0,230.0,6,153
525,-97.87599999999999,200,0.5704333333333333,100000,0.8546058848500252,32.0,257.0,7,171
526,-106.37120000000002,200,0.5696166666666667,100000,0.8821166700124741,23.0,254.0,7,179
527,-93.64559999999992,200,0.5688,100000,0.8741186565160751,38.0,259.0,8,178
528,-104.88439999999997,200,0.5679833333333333,100000,0.9977740822732448,27.0,260.0,8,173
529,-70.3654,200,0.5671666666666667,100000,1.00918482914567,41.0,222.0,10,179
530,-112.34700000000001,200,0.56635,100000,0.9078047311306,43.0,312.0,12,170
531,-130.49820000000005,200,0.5655333333333333,100000,0.9382230892777443,30.0,314.0,6,167
532,-88.54380000000002,200,0.5647166666666668,100000,0.8828792215883732,56.0,298.0,19,170
533,-187.7218,200,0.5639000000000001,100000,0.8530349037051201,10.0,386.0,2,171
534,-64.30400000000002,200,0.5630833333333334,100000,0.8764312343299389,48.0,226.0,15,176
535,-110.28180000000005,200,0.5622666666666667,100000,0.8298989108204842,45.0,315.0,12,174
536,-114.71099999999997,200,0.56145,100000,0.7910088481009007,24.0,272.0,12,174
537,-93.50140000000005,200,0.5606333333333333,100000,0.8179391834139824,40.0,267.0,8,167
538,-120.02380000000001,200,0.5598166666666666,100000,0.8486553010344505,30.0,295.0,9,169
539,-134.48960000000002,200,0.5589999999999999,100000,0.811051591783762,24.0,311.0,10,170
540,-121.83079999999998,200,0.5581833333333334,100000,0.9615088760852813,31.0,302.0,6,160
541,-134.81580000000002,200,0.5573666666666667,100000,0.9616010291874408,17.0,295.0,5,175
542,-142.02519999999993,200,0.55655,100000,0.948936155885458,18.0,315.0,5,161
543,-79.69319999999996,200,0.5557333333333334,100000,0.9039178374409675,34.0,224.0,11,176
544,-112.59480000000002,200,0.5549166666666667,100000,0.8824161992967129,15.0,250.0,4,161
545,-115.72319999999995,200,0.5541,100000,0.8847658847272396,12.0,249.0,2,170
546,-91.41120000000005,200,0.5532833333333333,100000,0.8788358940184117,39.0,259.0,8,169
547,-119.88200000000005,200,0.5524666666666667,100000,0.902236363440752,39.0,312.0,8,169
548,-141.69980000000004,200,0.55165,100000,0.9074033100903034,14.0,304.0,3,173
549,-84.91360000000002,200,0.5508333333333333,100000,0.9291546495258808,33.0,231.0,7,170
550,-96.13360000000002,200,0.5500166666666666,100000,0.9079506641626358,44.0,277.0,14,160
551,-121.2278,200,0.5491999999999999,100000,0.932983516305685,38.0,318.0,9,165
552,-170.03739999999993,200,0.5483833333333333,100000,0.8959846623241902,23.0,379.0,6,161
553,-153.8788000000001,200,0.5475666666666666,100000,0.8798493205010891,10.0,319.0,3,173
554,-51.364,200,0.5467500000000001,100000,0.8842396852374077,61.0,237.0,17,166
555,-126.93319999999993,200,0.5459333333333334,100000,0.8592586068809033,34.0,319.0,11,181
556,-136.41400000000002,200,0.5451166666666667,100000,0.8619485706090927,37.0,343.0,11,176
557,-70.54699999999997,200,0.5443,100000,0.9055425058305263,50.0,240.0,12,187
558,-104.19340000000001,200,0.5434833333333333,100000,0.9804250986874103,42.0,294.0,11,172
559,-100.53800000000001,200,0.5426666666666666,100000,0.974203250259161,54.0,314.0,11,170
560,-55.56300000000001,200,0.5418499999999999,100000,0.8565666164457798,58.0,231.0,16,181
561,-104.02839999999999,200,0.5410333333333334,100000,0.9137280741333962,47.0,306.0,13,173
562,-160.17660000000004,200,0.5402166666666667,100000,0.8962739770114422,24.0,367.0,7,173
563,-84.72559999999996,200,0.5394000000000001,100000,0.8854951179027557,45.0,261.0,10,168
564,-123.98119999999999,200,0.5385833333333334,100000,0.9134611229598523,24.0,292.0,6,172
565,-74.89399999999999,200,0.5377666666666667,100000,0.9111999078094959,41.0,230.0,16,176
566,-49.06499999999999,200,0.53695,100000,0.9642061099410058,60.0,225.0,21,183
567,-122.48620000000007,200,0.5361333333333334,100000,0.9078808788955212,29.0,299.0,9,178
568,-116.95000000000003,200,0.5353166666666667,100000,0.9096141864359378,39.0,313.0,8,155
569,-95.09779999999999,200,0.5345,100000,0.9073528560996056,38.0,265.0,6,173
570,-96.81540000000005,200,0.5336833333333333,100000,0.8591780611872673,18.0,226.0,7,179
571,-77.58460000000002,200,0.5328666666666666,100000,0.8985607086122036,21.0,189.0,5,156
572,-106.25080000000003,200,0.53205,100000,0.8832172878086567,39.0,290.0,16,177
573,-88.72039999999996,200,0.5312333333333333,100000,0.8897607970237732,33.0,240.0,12,169
574,-117.66779999999999,200,0.5304166666666666,100000,0.8842413087189197,35.0,302.0,7,172
575,-108.8952,200,0.5296000000000001,100000,0.9148573960363865,24.0,261.0,11,177
576,-98.50659999999999,200,0.5287833333333334,100000,0.9325432677567005,46.0,288.0,10,174
577,-81.75379999999993,200,0.5279666666666667,100000,0.9097888444364071,53.0,270.0,12,166
578,-141.38080000000002,200,0.52715,100000,0.8536579349637031,36.0,351.0,6,169
579,-104.02540000000003,200,0.5263333333333333,100000,0.8758836103975773,20.0,242.0,6,178
580,-114.55679999999998,200,0.5255166666666666,100000,0.8874254435300827,40.0,307.0,9,170
581,-95.48619999999998,200,0.5246999999999999,100000,0.8942737291753292,43.0,279.0,12,170
582,-117.21520000000001,200,0.5238833333333333,100000,0.9189672741293907,35.0,299.0,7,180
583,-124.17959999999998,200,0.5230666666666666,100000,0.9627100959420204,20.0,281.0,4,165
584,-114.11339999999998,200,0.52225,100000,0.9290744177997112,38.0,302.0,7,177
585,-80.24199999999998,200,0.5214333333333334,100000,0.9380284282565117,57.0,276.0,14,164
586,-82.99959999999997,200,0.5206166666666667,100000,0.9687918104231358,49.0,268.0,10,179
587,-145.33059999999995,200,0.5198,100000,0.9412411276996135,32.0,351.0,11,170
588,-57.10239999999997,200,0.5189833333333334,100000,0.9439958329498768,56.0,231.0,16,168
589,-105.37280000000008,200,0.5181666666666667,100000,0.9494436994194985,29.0,267.0,9,160
590,-112.51299999999992,200,0.51735,100000,0.9092615370452404,37.0,295.0,9,180
591,-53.67759999999997,200,0.5165333333333333,100000,0.8699118039011955,47.0,204.0,13,172
592,-102.53380000000001,200,0.5157166666666667,100000,0.8958251412212849,47.0,302.0,9,162
593,-57.27639999999999,200,0.5149,100000,0.883260413557291,46.0,208.0,8,169
594,-107.9856,200,0.5140833333333333,100000,0.8811991181969643,43.0,302.0,12,171
595,-112.79460000000003,200,0.5132666666666668,100000,0.9400942267477512,54.0,332.0,10,170
596,-142.8992000000001,200,0.5124500000000001,100000,0.9188698308169841,21.0,323.0,5,177
597,-79.62859999999998,200,0.5116333333333334,100000,0.9163763512670994,52.0,270.0,17,172
598,-67.0556,200,0.5108166666666667,100000,0.9118235465884209,44.0,223.0,8,161
599,-42.37259999999996,200,0.51,100000,0.9288435700535774,42.0,170.0,15,178
600,-159.54360000000003,200,0.5091833333333333,100000,0.9462025129795074,39.0,397.0,12,169
601,-91.84779999999998,200,0.5083666666666666,100000,0.9095312084257603,28.0,237.0,6,176
602,-116.97120000000001,200,0.5075500000000001,100000,0.9459736020863057,36.0,302.0,8,178
603,-77.8402,200,0.5067333333333334,100000,0.932428283393383,45.0,242.0,9,167
604,-106.19019999999998,200,0.5059166666666667,100000,0.9221939212083816,22.0,252.0,5,165
605,-188.00839999999997,200,0.5051,100000,0.8580500908195973,17.0,402.0,4,180
606,-111.58019999999996,200,0.5042833333333333,100000,0.8796557338535785,42.0,308.0,10,173
607,-131.45559999999995,200,0.5034666666666666,100000,0.8782774879038334,36.0,335.0,13,152
608,-113.31259999999995,200,0.50265,100000,0.9016751396656036,38.0,301.0,6,182
609,-110.6632,200,0.5018333333333334,100000,0.908252766430378,33.0,285.0,7,177
610,-134.0144,200,0.5010166666666667,100000,0.9036113281548023,20.0,303.0,5,182
611,-94.07360000000001,200,0.5002,100000,0.9325460746884346,31.0,244.0,21,181
612,-171.0568000000001,200,0.4993833333333333,100000,0.9068563994765282,11.0,355.0,2,172
613,-97.2474,200,0.4985666666666666,100000,0.9508197332918644,37.0,266.0,9,173
614,-112.03039999999994,200,0.49775,100000,0.9431104852259159,38.0,298.0,8,186
615,-74.06039999999999,200,0.49693333333333334,100000,0.978140881806612,53.0,256.0,10,167
616,-53.9872,200,0.49611666666666665,100000,1.0092341941595078,52.0,211.0,15,176
617,-106.92400000000008,200,0.49529999999999996,100000,0.9821275526285171,55.0,330.0,12,164
618,-126.75799999999998,200,0.4944833333333333,100000,0.9582579655945301,42.0,335.0,7,166
619,-91.10259999999998,200,0.4936666666666666,100000,0.9484061929583549,33.0,243.0,13,162
620,-108.79,200,0.49285,100000,0.8907173018157483,50.0,320.0,9,170
621,-55.928999999999995,200,0.4920333333333333,100000,0.9287588858604431,51.0,215.0,16,166
622,-124.88839999999998,200,0.49121666666666663,100000,0.894733052700758,50.0,347.0,10,177
623,-104.50119999999997,200,0.49039999999999995,100000,0.9085183694958687,44.0,300.0,11,177
624,-118.71859999999997,200,0.48958333333333326,100000,0.909960894882679,44.0,322.0,10,183
625,-75.755,200,0.4887666666666667,100000,1.0126501321792603,65.0,287.0,19,174
626,-178.27879999999993,200,0.48795,100000,1.0405698329210282,8.0,363.0,2,174
