episode,total_reward,steps,epsilon,table_size,delivered_units,spoiled_units,deliveries_count,distance
407,-691.4899999999999,200,0.6532,1319,40.0,220.0,8,155
408,-1746.6019999999992,200,0.65235,1319,6.0,351.0,1,163
409,-1225.0279999999998,200,0.6515,1321,28.0,297.0,4,163
410,-1642.7239999999995,200,0.65065,1321,15.0,352.0,3,178
411,-1440.6740000000002,200,0.6498,1321,26.0,336.0,6,162
412,-982.4659999999999,200,0.64895,1321,10.0,210.0,3,174
413,-1610.238,200,0.6481,1321,5.0,321.0,1,173
414,-1192.422,200,0.6472500000000001,1322,36.0,307.0,6,172
415,-888.4740000000002,200,0.6464000000000001,1328,32.0,242.0,9,165
416,-969.5640000000006,200,0.6455500000000001,1328,30.0,251.0,6,158
417,-1235.556,200,0.6447,1329,35.0,320.0,7,178
418,-1077.68,200,0.64385,1329,23.0,257.0,5,170
419,-980.2,200,0.643,1330,17.0,222.0,3,167
420,-1797.8620000000003,200,0.64215,1330,10.0,371.0,2,176
421,-1776.9839999999995,200,0.6413,1343,11.0,370.0,2,170
422,-1425.0919999999999,200,0.64045,1344,24.0,327.0,5,166
423,-1703.3059999999994,200,0.6396,1344,26.0,389.0,6,181
424,-1230.7259999999997,200,0.63875,1344,16.0,271.0,2,167
425,-1233.6779999999997,200,0.6379,1349,14.0,267.0,3,170
426,-1406.9520000000002,200,0.63705,1351,17.0,308.0,3,181
427,-2224.070000000001,200,0.6362000000000001,1351,0.0,434.0,0,179
428,-1548.8919999999996,200,0.6353500000000001,1351,20.0,348.0,4,180
429,-1533.1719999999996,200,0.6345000000000001,1351,0.0,295.0,0,184
430,-1257.6180000000006,200,0.63365,1357,10.0,264.0,3,164
431,-1632.7980000000002,200,0.6328,1357,7.0,331.0,1,177
432,-1015.676,200,0.63195,1357,23.0,244.0,6,181
433,-1390.7399999999998,200,0.6311,1357,15.0,300.0,3,181
434,-1915.3379999999997,200,0.63025,1357,13.0,402.0,3,177
435,-819.6039999999996,200,0.6294,1358,33.0,226.0,4,184
436,-1727.6060000000014,200,0.6285499999999999,1358,9.0,353.0,1,184
437,-1019.6300000000003,200,0.6277,1358,15.0,226.0,3,169
438,-1198.1439999999996,200,0.62685,1358,22.0,277.0,4,175
439,-1835.278,200,0.626,1361,0.0,356.0,0,169
440,-1975.4,200,0.62515,1361,19.0,427.0,5,177
441,-1340.4700000000003,200,0.6243000000000001,1363,36.0,336.0,8,169
442,-1738.9719999999995,200,0.6234500000000001,1363,11.0,361.0,3,179
443,-1397.888,200,0.6226,1364,28.0,335.0,7,167
444,-1813.0199999999986,200,0.62175,1365,0.0,352.0,0,162
445,-1575.4040000000005,200,0.6209,1365,0.0,303.0,0,167
446,-878.4579999999995,200,0.62005,1367,41.0,254.0,7,171
447,-1538.0539999999996,200,0.6192,1367,7.0,312.0,1,177
448,-1820.83,200,0.61835,1368,8.0,371.0,3,171
449,-1333.3040000000005,200,0.6174999999999999,1368,25.0,311.0,5,180
450,-1156.4279999999999,200,0.6166499999999999,1368,36.0,305.0,9,180
451,-1198.4279999999997,200,0.6158,1368,22.0,279.0,4,170
452,-1723.1960000000001,200,0.61495,1368,23.0,385.0,5,175
453,-1157.184,200,0.6141,1368,20.0,266.0,5,169
454,-1228.1820000000007,200,0.6132500000000001,1369,20.0,281.0,5,177
455,-1020.8560000000003,200,0.6124,1370,42.0,292.0,8,169
456,-877.454,200,0.61155,1370,47.0,273.0,11,179
457,-1418.2419999999997,200,0.6107,1371,13.0,303.0,3,176
458,-1114.6939999999997,200,0.60985,1371,26.0,270.0,6,167
459,-1549.0119999999997,200,0.609,1372,29.0,367.0,6,164
460,-694.1140000000001,200,0.60815,1372,67.0,278.0,15,173
461,-1191.752,200,0.6073,1373,17.0,264.0,4,166
462,-967.2439999999999,200,0.6064499999999999,1377,32.0,253.0,7,177
463,-948.3999999999997,200,0.6055999999999999,1383,33.0,253.0,12,181
464,-806.6460000000002,200,0.60475,1385,26.0,212.0,6,169
465,-1155.746,200,0.6039,1387,12.0,246.0,1,176
466,-1015.96,200,0.60305,1391,21.0,239.0,6,170
467,-1098.5539999999996,200,0.6022000000000001,1391,36.0,291.0,9,183
468,-982.064,200,0.60135,1393,28.0,249.0,6,170
469,-1070.128,200,0.6005,1394,38.0,288.0,8,168
470,-1098.87,200,0.59965,1394,7.0,223.0,2,157
471,-741.3479999999996,200,0.5988,1394,68.0,291.0,14,176
472,-1230.2179999999998,200,0.59795,1398,28.0,297.0,8,170
473,-1148.9660000000006,200,0.5971,1398,22.0,268.0,4,173
474,-1139.4899999999998,200,0.59625,1398,40.0,310.0,8,171
475,-1047.0980000000002,200,0.5954,1399,29.0,268.0,8,168
476,-1847.162,200,0.59455,1399,10.0,381.0,2,171
477,-1366.4000000000003,200,0.5937,1399,26.0,323.0,6,174
478,-857.0680000000001,200,0.5928500000000001,1399,41.0,255.0,8,171
479,-1321.3560000000002,200,0.5920000000000001,1400,26.0,313.0,5,166
480,-1456.2219999999995,200,0.5911500000000001,1400,12.0,307.0,2,175
481,-1372.9939999999995,200,0.5903,1401,16.0,299.0,3,179
482,-1174.4019999999998,200,0.58945,1401,34.0,300.0,6,175
483,-780.9500000000004,200,0.5886,1401,29.0,213.0,6,173
484,-1090.2020000000002,200,0.58775,1401,31.0,278.0,9,172
485,-1288.48,200,0.5869,1403,27.0,308.0,5,168
486,-1400.77,200,0.58605,1403,12.0,295.0,3,163
487,-1510.2740000000001,200,0.5851999999999999,1405,40.0,380.0,8,172
488,-1141.776,200,0.58435,1405,36.0,299.0,6,167
489,-1306.0339999999997,200,0.5835,1405,36.0,335.0,8,166
490,-1387.626,200,0.58265,1406,28.0,330.0,6,186
491,-1062.624,200,0.5818000000000001,1407,27.0,264.0,7,160
492,-1376.6139999999998,200,0.5809500000000001,1408,26.0,322.0,4,170
493,-980.476,200,0.5801000000000001,1408,27.0,245.0,7,168
494,-1132.8400000000001,200,0.57925,1409,38.0,298.0,6,172
495,-961.9520000000001,200,0.5784,1410,28.0,246.0,5,177
496,-1704.6080000000006,200,0.57755,1410,27.0,389.0,4,159
497,-1963.0479999999986,200,0.5767,1410,8.0,398.0,1,170
498,-977.662,200,0.57585,1410,31.0,253.0,7,168
499,-1186.922,200,0.575,1411,8.0,244.0,2,165
500,-1165.117999999999,200,0.5741499999999999,1417,12.0,248.0,7,168
501,-1271.2260000000003,200,0.5733,1418,19.0,287.0,5,179
502,-1107.4859999999996,200,0.57245,1418,41.0,302.0,7,170
503,-1245.4160000000004,200,0.5716,1418,21.0,288.0,5,174
504,-1335.514,200,0.5707500000000001,1421,22.0,307.0,6,169
505,-1489.3500000000001,200,0.5699000000000001,1421,10.0,310.0,2,165
506,-1782.4199999999996,200,0.5690500000000001,1421,12.0,373.0,2,178
507,-1658.0379999999998,200,0.5682,1424,9.0,340.0,2,173
508,-1664.4400000000003,200,0.56735,1427,28.0,385.0,5,176
509,-1606.598,200,0.5665,1429,11.0,335.0,4,156
510,-1233.5020000000002,200,0.56565,1430,20.0,282.0,5,164
511,-1200.5760000000002,200,0.5648,1430,15.0,266.0,4,181
512,-2034.3039999999996,200,0.56395,1430,0.0,397.0,0,169
513,-2143.2719999999995,200,0.5630999999999999,1432,3.0,425.0,1,178
514,-1250.006,200,0.56225,1432,21.0,284.0,3,171
515,-1279.0660000000003,200,0.5614,1432,21.0,292.0,5,170
516,-853.7320000000001,200,0.56055,1432,33.0,233.0,6,172
517,-1704.0079999999996,200,0.5597,1435,6.0,342.0,1,162
518,-1655.2339999999992,200,0.5588500000000001,1435,10.0,343.0,2,165
519,-1175.0039999999995,200,0.558,1435,11.0,248.0,2,162
520,-1533.6300000000015,200,0.55715,1435,20.0,344.0,6,176
521,-1375.5280000000002,200,0.5563,1435,5.0,275.0,1,172
522,-1743.872,200,0.55545,1435,19.0,381.0,5,177
523,-1904.9540000000002,200,0.5546,1435,10.0,391.0,1,153
524,-673.6420000000003,200,0.55375,1435,39.0,214.0,7,171
525,-859.372,200,0.5529,1435,39.0,252.0,8,176
526,-1023.014,200,0.5520499999999999,1438,29.0,258.0,7,178
527,-1185.5860000000007,200,0.5511999999999999,1444,22.0,275.0,6,164
528,-1069.6680000000001,200,0.55035,1445,26.0,262.0,7,186
529,-1201.214,200,0.5495,1445,12.0,258.0,4,178
530,-1281.6040000000005,200,0.54865,1447,35.0,326.0,9,172
531,-1068.054,200,0.5478000000000001,1448,44.0,304.0,11,172
532,-1495.8160000000003,200,0.54695,1448,24.0,344.0,5,171
533,-1617.522,200,0.5461,1449,17.0,350.0,8,173
534,-1383.7599999999993,200,0.54525,1449,12.0,294.0,3,168
535,-1308.344,200,0.5444,1449,32.0,325.0,8,174
536,-1184.7959999999996,200,0.54355,1450,29.0,293.0,5,178
537,-1225.0779999999997,200,0.5427,1450,24.0,286.0,4,170
538,-1496.9199999999996,200,0.5418499999999999,1450,16.0,322.0,2,168
539,-1526.6439999999998,200,0.5409999999999999,1450,16.0,330.0,7,169
540,-1280.4540000000006,200,0.5401499999999999,1452,22.0,293.0,6,176
541,-1212.9119999999996,200,0.5393,1454,24.0,284.0,6,175
542,-971.0320000000002,200,0.53845,1456,44.0,281.0,12,167
543,-884.258,200,0.5376,1456,34.0,241.0,10,168
544,-714.0559999999999,200,0.5367500000000001,1457,40.0,225.0,8,178
545,-1054.6879999999992,200,0.5359,1458,17.0,239.0,3,178
546,-829.154,200,0.53505,1460,41.0,248.0,9,175
547,-1845.3839999999993,200,0.5342,1460,0.0,357.0,0,176
548,-1613.9219999999996,200,0.53335,1460,0.0,313.0,0,169
549,-946.6960000000003,200,0.5325,1460,25.0,235.0,5,152
550,-1057.6240000000003,200,0.53165,1462,43.0,294.0,10,152
551,-1215.242,200,0.5307999999999999,1463,34.0,308.0,9,168
552,-1550.0060000000003,200,0.5299499999999999,1463,32.0,374.0,6,177
553,-1177.9879999999996,200,0.5290999999999999,1463,32.0,298.0,9,172
554,-311.9060000000002,200,0.52825,1464,73.0,220.0,22,174
555,-1301.058,200,0.5274,1468,32.0,323.0,13,166
556,-1448.8680000000002,200,0.52655,1469,39.0,366.0,9,170
557,-1310.3060000000003,200,0.5257,1469,15.0,283.0,2,157
558,-1081.0319999999995,200,0.52485,1469,32.0,278.0,14,163
559,-1036.672,200,0.524,1471,34.0,271.0,17,164
560,-1001.2180000000001,200,0.52315,1471,37.0,274.0,12,171
561,-1518.2060000000001,200,0.5223,1473,18.0,335.0,6,145
562,-1673.1220000000003,200,0.5214500000000001,1474,14.0,356.0,7,162
563,-935.844,200,0.5206000000000001,1474,37.0,261.0,10,174
564,-1353.49,200,0.51975,1474,12.0,286.0,10,167
565,-1321.4179999999994,200,0.5189000000000001,1474,18.0,297.0,4,170
566,-817.0459999999999,200,0.5180500000000001,1474,47.0,264.0,10,167
567,-1300.8660000000002,200,0.5172000000000001,1474,27.0,311.0,7,166
568,-1269.49,200,0.5163500000000001,1474,28.0,305.0,6,169
569,-1213.1979999999999,200,0.5155000000000001,1474,20.0,277.0,4,158
570,-1032.86,200,0.51465,1477,17.0,235.0,5,175
571,-929.792,200,0.5138,1479,12.0,201.0,3,171
572,-1116.924,200,0.51295,1479,50.0,325.0,13,174
573,-850.3799999999999,200,0.5121,1480,44.0,258.0,10,159
574,-1351.2979999999993,200,0.51125,1480,26.0,318.0,4,163
575,-1246.164,200,0.5104000000000001,1480,20.0,283.0,6,177
576,-866.33,200,0.5095500000000001,1480,49.0,274.0,12,165
577,-1146.4919999999995,200,0.5087,1480,30.0,285.0,6,172
578,-1380.456,200,0.50785,1480,33.0,337.0,6,180
579,-839.1900000000005,200,0.5070000000000001,1480,28.0,221.0,12,169
580,-1450.1840000000007,200,0.5061500000000001,1480,20.0,323.0,5,168
581,-1245.0940000000005,200,0.5053000000000001,1480,28.0,299.0,5,185
582,-1142.6500000000003,200,0.5044500000000001,1480,38.0,300.0,5,171
583,-1000.4620000000001,200,0.5036,1480,31.0,261.0,7,170
584,-1606.994000000001,200,0.50275,1483,9.0,331.0,2,173
585,-1764.6120000000005,200,0.5019,1484,1.0,343.0,1,176
586,-1000.4279999999998,200,0.50105,1485,37.0,272.0,7,171
587,-1486.4160000000006,200,0.5002,1486,25.0,345.0,15,169
588,-1037.2220000000004,200,0.49935000000000007,1486,31.0,261.0,6,166
589,-1197.1979999999992,200,0.49850000000000005,1486,26.0,288.0,7,160
590,-1386.8899999999999,200,0.49765000000000004,1487,17.0,304.0,3,171
591,-1320.0080000000005,200,0.4968,1487,0.0,254.0,0,159
592,-1470.1139999999994,200,0.49595,1487,16.0,318.0,3,170
593,-1003.2840000000003,200,0.4951,1489,16.0,225.0,3,173
594,-1451.137999999999,200,0.4942500000000001,1489,22.0,330.0,5,166
595,-1715.105999999999,200,0.49340000000000006,1489,19.0,375.0,4,172
596,-1393.7959999999994,200,0.49255000000000004,1489,23.0,321.0,5,167
597,-1371.4999999999993,200,0.4917,1493,15.0,299.0,8,162
598,-922.3620000000001,200,0.49085,1493,32.0,247.0,7,162
599,-1248.0399999999993,200,0.49,1493,0.0,239.0,0,155
600,-1840.0040000000006,200,0.4891500000000001,1493,26.0,414.0,8,168
601,-1025.378,200,0.48830000000000007,1494,20.0,241.0,4,152
602,-1280.2920000000001,200,0.48745000000000005,1494,31.0,313.0,6,172
603,-1340.1959999999997,200,0.48660000000000003,1494,14.0,288.0,3,168
604,-1402.5780000000004,200,0.48575,1494,0.0,270.0,0,162
605,-2011.4579999999992,200,0.4849,1494,10.0,412.0,2,175
606,-1196.71,200,0.48405,1499,43.0,328.0,9,168
607,-1685.0479999999998,200,0.4832000000000001,1500,23.0,376.0,5,188
608,-1491.784,200,0.48235000000000006,1501,14.0,318.0,3,176
609,-1432.3300000000002,200,0.48150000000000004,1501,10.0,300.0,4,174
610,-1332.3179999999998,200,0.48065,1501,20.0,302.0,5,159
611,-1842.3960000000004,200,0.4798,1502,0.0,359.0,0,159
612,-1329.5640000000005,200,0.47895,1502,34.0,329.0,7,166
613,-1192.182,200,0.47809999999999997,1503,26.0,285.0,5,175
614,-1306.888,200,0.47725000000000006,1505,28.0,315.0,5,171
615,-1101.1960000000004,200,0.47640000000000005,1505,30.0,279.0,6,172
616,-1151.5379999999996,200,0.47555000000000003,1505,22.0,267.0,4,182
617,-1304.9960000000008,200,0.4747,1505,38.0,336.0,6,168
618,-1725.5,200,0.47385,1506,11.0,358.0,2,160
619,-889.1959999999999,200,0.473,1506,43.0,267.0,9,168
620,-1349.938,200,0.47215000000000007,1508,34.0,338.0,7,171
621,-850.6999999999998,200,0.47130000000000005,1509,48.0,267.0,6,168
622,-2011.1439999999998,200,0.47045000000000003,1509,0.0,392.0,0,160
623,-1093.98,200,0.4696,1512,39.0,301.0,9,164
624,-1646.152,200,0.46875,1512,21.0,365.0,4,155
625,-1416.9679999999998,200,0.4679,1512,30.0,340.0,6,164
626,-1205.4060000000004,200,0.46704999999999997,1512,37.0,313.0,11,150
627,-1307.1460000000002,200,0.46620000000000006,1512,24.0,304.0,5,164
628,-1488.6399999999999,200,0.46535000000000004,1512,17.0,324.0,4,167
629,-1293.700000000001,200,0.4645,1512,30.0,314.0,10,179
630,-966.1820000000002,200,0.46365,1514,38.0,267.0,11,164
631,-1104.8,200,0.4628,1515,20.0,255.0,4,166
632,-1458.6919999999998,200,0.46194999999999997,1515,15.0,314.0,6,163
633,-1617.9299999999994,200,0.46109999999999995,1515,21.0,361.0,7,168
634,-1317.606,200,0.46025000000000005,1515,9.0,274.0,3,173
635,-1032.5079999999998,200,0.45940000000000003,1515,21.0,241.0,7,169
636,-1301.1379999999997,200,0.45855,1519,24.0,302.0,4,173
637,-1211.804,200,0.4577,1521,9.0,250.0,1,176
638,-1145.791999999999,200,0.45685,1521,28.0,280.0,12,171
639,-1219.8319999999994,200,0.45599999999999996,1522,53.0,355.0,11,175
640,-1337.4460000000004,200,0.45515000000000005,1522,35.0,336.0,6,160
641,-1507.1120000000008,200,0.45430000000000004,1522,4.0,299.0,1,165
642,-1492.466,200,0.45345,1523,9.0,308.0,2,157
643,-723.7719999999999,200,0.4526,1524,52.0,256.0,12,162
644,-1151.826,200,0.45175,1524,13.0,251.0,3,157
645,-1200.3820000000003,200,0.45089999999999997,1524,9.0,250.0,2,162
646,-1081.07,200,0.45004999999999995,1525,16.0,241.0,3,176
647,-666.2379999999997,200,0.44920000000000004,1526,22.0,173.0,4,157
648,-1592.6940000000009,200,0.44835,1526,8.0,325.0,1,166
649,-1106.526,200,0.4475,1526,3.0,217.0,1,156
650,-1433.1159999999998,200,0.44665,1531,10.0,298.0,2,175
651,-1361.374,200,0.4458,1531,14.0,292.0,4,167
652,-1081.3979999999997,200,0.44494999999999996,1531,23.0,257.0,6,167
653,-1702.8259999999993,200,0.44409999999999994,1531,0.0,331.0,0,144
654,-1580.0539999999996,200,0.44325000000000003,1531,17.0,343.0,3,162
655,-1370.5960000000002,200,0.4424,1531,14.0,297.0,3,157
656,-1233.0259999999998,200,0.44155,1531,22.0,289.0,6,156
657,-1236.9519999999995,200,0.4407,1531,27.0,296.0,11,164
658,-1169.9659999999997,200,0.43984999999999996,1531,27.0,287.0,5,158
659,-1067.1259999999995,200,0.43899999999999995,1531,28.0,267.0,5,168
660,-1027.9839999999997,200,0.43815000000000004,1531,21.0,244.0,9,148
661,-1247.4160000000002,200,0.4373,1532,16.0,277.0,5,151
662,-1128.03,200,0.43645,1533,18.0,256.0,5,170
663,-937.9860000000002,200,0.4356,1533,36.0,259.0,11,167
664,-635.4159999999998,200,0.43474999999999997,1539,47.0,221.0,7,171
665,-1066.3059999999998,200,0.43389999999999995,1539,16.0,237.0,3,161
666,-1405.358,200,0.43304999999999993,1539,5.0,280.0,1,181
667,-1494.5300000000004,200,0.43220000000000003,1540,15.0,321.0,3,161
668,-1200.58,200,0.43135,1541,29.0,297.0,8,159
669,-1452.389999999999,200,0.4305,1541,11.0,305.0,2,162
670,-909.5540000000001,200,0.42965,1542,59.0,308.0,11,157
671,-1399.5840000000003,200,0.42879999999999996,1543,25.0,324.0,4,148
672,-1576.9700000000003,200,0.42794999999999994,1543,12.0,333.0,3,162
673,-1012.568,200,0.4270999999999999,1544,33.0,267.0,7,167
674,-2085.666,200,0.42625,1545,0.0,406.0,0,164
675,-1409.652,200,0.4254,1545,11.0,294.0,3,158
676,-1361.1520000000003,200,0.42455,1545,39.0,351.0,8,171
677,-570.7339999999997,200,0.42369999999999997,1546,60.0,238.0,12,174
678,-1129.7220000000002,200,0.42284999999999995,1546,33.0,288.0,6,178
679,-995.5379999999998,200,0.42199999999999993,1546,39.0,277.0,9,156
680,-668.3340000000002,200,0.42115,1546,35.0,204.0,10,155
681,-1147.5099999999993,200,0.4203,1547,45.0,320.0,10,170
682,-929.4520000000001,200,0.41945,1547,45.0,274.0,12,164
683,-1260.996,200,0.41859999999999997,1550,26.0,301.0,5,170
684,-1045.0819999999999,200,0.41774999999999995,1550,41.0,291.0,9,170
685,-1829.478,200,0.41689999999999994,1553,16.0,391.0,3,165
686,-1629.364,200,0.4160499999999999,1553,18.0,359.0,4,161
687,-1119.4139999999998,200,0.4152,1553,45.0,315.0,10,169
688,-1295.806,200,0.4143500000000001,1554,18.0,287.0,4,173
689,-1028.018,200,0.4135000000000001,1557,37.0,278.0,8,160
690,-1346.1460000000002,200,0.4126500000000001,1558,6.0,271.0,1,168
691,-1369.7459999999994,200,0.41180000000000005,1558,9.0,282.0,2,180
692,-1050.4120000000007,200,0.41095000000000004,1559,35.0,281.0,8,179
693,-1233.2059999999997,200,0.4101,1560,22.0,283.0,4,175
694,-1914.336,200,0.40925,1560,8.0,390.0,2,182
695,-597.5100000000001,200,0.4084000000000001,1563,42.0,201.0,13,175
696,-834.7500000000002,200,0.4075500000000001,1564,49.0,266.0,13,170
697,-1025.534,200,0.40670000000000006,1565,36.0,274.0,7,178
698,-1319.172,200,0.40585000000000004,1565,13.0,282.0,2,168
699,-968.1800000000002,200,0.405,1565,32.0,254.0,12,177
700,-1095.3239999999998,200,0.40415,1566,40.0,296.0,8,174
701,-832.8340000000001,200,0.4033000000000001,1566,38.0,245.0,10,174
702,-898.2000000000002,200,0.4024500000000001,1566,36.0,250.0,6,167
703,-807.8800000000001,200,0.40160000000000007,1568,49.0,261.0,10,168
704,-1106.5240000000001,200,0.40075000000000005,1569,11.0,234.0,3,171
705,-1423.3459999999993,200,0.39990000000000003,1569,23.0,328.0,5,167
706,-946.5320000000002,200,0.39905,1569,46.0,283.0,9,170
707,-1314.1680000000001,200,0.3982,1569,21.0,299.0,6,184
708,-900.054,200,0.3973500000000001,1570,45.0,271.0,15,164
709,-1311.4519999999995,200,0.3965000000000001,1570,22.0,302.0,6,168
710,-1126.6419999999996,200,0.39565000000000006,1573,27.0,275.0,7,168
711,-1065.4180000000001,200,0.39480000000000004,1576,28.0,265.0,12,163
712,-1191.966,200,0.39395,1576,23.0,281.0,5,150
713,-876.8280000000004,200,0.3931,1576,44.0,264.0,12,150
714,-1530.1900000000005,200,0.39225,1577,7.0,311.0,2,168
715,-885.3900000000002,200,0.3914000000000001,1577,33.0,240.0,7,168
716,-1349.3899999999996,200,0.39055000000000006,1578,23.0,312.0,6,172
717,-1032.0479999999998,200,0.38970000000000005,1578,30.0,264.0,9,168
718,-1138.062,200,0.38885000000000003,1578,34.0,294.0,6,152
719,-883.3439999999998,200,0.388,1579,44.0,266.0,11,154
720,-897.1139999999998,200,0.38715,1579,30.0,236.0,5,173
721,-1446.1319999999996,200,0.3863000000000001,1579,29.0,343.0,6,179
722,-1313.8559999999998,200,0.38545000000000007,1580,26.0,312.0,5,151
723,-1729.546,200,0.38460000000000005,1580,15.0,367.0,2,166
724,-743.1360000000004,200,0.38375000000000004,1582,30.0,206.0,5,164
725,-563.7800000000002,200,0.3829,1582,50.0,217.0,10,159
726,-1098.9320000000002,200,0.38205,1583,50.0,328.0,11,170
727,-1339.7439999999992,200,0.3812,1585,16.0,292.0,5,172
728,-1288.6400000000003,200,0.3803500000000001,1587,37.0,328.0,6,176
729,-1217.3339999999998,200,0.37950000000000006,1590,39.0,319.0,9,173
730,-1620.2759999999994,200,0.37865000000000004,1590,29.0,378.0,5,178
731,-1250.0619999999997,200,0.3778,1591,18.0,281.0,5,173
732,-1114.328,200,0.37695,1591,28.0,274.0,7,170
733,-1665.0639999999996,200,0.3761,1591,21.0,371.0,5,167
734,-1125.3680000000002,200,0.37525,1594,10.0,236.0,4,170
735,-1228.4759999999999,200,0.37440000000000007,1594,23.0,288.0,5,160
736,-1392.062,200,0.37355000000000005,1594,7.0,283.0,2,172
737,-887.9519999999994,200,0.37270000000000003,1595,26.0,225.0,4,172
738,-1118.402,200,0.37185,1596,24.0,265.0,4,174
739,-1000.438,200,0.371,1596,42.0,291.0,15,168
740,-995.4980000000002,200,0.37015,1596,37.0,269.0,12,179
741,-1251.9460000000008,200,0.3693000000000001,1597,27.0,299.0,11,177
742,-861.4520000000002,200,0.36845000000000006,1598,38.0,249.0,15,157
743,-980.9080000000007,200,0.36760000000000004,1598,23.0,237.0,8,160
744,-989.0000000000002,200,0.36675,1598,38.0,271.0,16,161
745,-885.3740000000005,200,0.3659,1598,24.0,218.0,4,172
746,-1141.3439999999996,200,0.36505,1598,31.0,289.0,12,175
747,-1239.832,200,0.36419999999999997,1598,14.0,269.0,3,173
748,-1680.5739999999998,200,0.36335000000000006,1599,5.0,336.0,1,179
749,-1572.7079999999996,200,0.36250000000000004,1599,27.0,363.0,4,169
750,-1093.1080000000002,200,0.36165,1601,28.0,271.0,8,174
751,-640.288,200,0.3608,1602,38.0,207.0,9,165
752,-957.2519999999997,200,0.35995,1602,41.0,274.0,7,147
753,-1624.7340000000008,200,0.3591,1603,6.0,327.0,3,156
754,-1090.804,200,0.35825000000000007,1605,50.0,316.0,10,170
755,-1305.9160000000002,200,0.35740000000000005,1605,29.0,318.0,9,156
756,-1632.0540000000003,200,0.35655000000000003,1606,8.0,334.0,2,171
757,-1404.2620000000002,200,0.3557,1606,15.0,303.0,3,152
758,-1585.7059999999988,200,0.35485,1606,9.0,326.0,1,170
759,-1604.4959999999992,200,0.354,1606,10.0,333.0,4,160
760,-1775.706,200,0.35314999999999996,1607,0.0,345.0,0,159
761,-1922.9940000000001,200,0.35230000000000006,1607,27.0,436.0,6,182
762,-1557.4900000000002,200,0.35145000000000004,1610,22.0,349.0,4,176
763,-1581.824,200,0.3506,1610,8.0,323.0,2,172
764,-1395.03,200,0.34975,1611,8.0,286.0,2,176
765,-796.1759999999999,200,0.3489,1611,44.0,250.0,8,152
766,-771.24,200,0.34804999999999997,1612,32.0,217.0,7,169
767,-1740.8080000000002,200,0.34719999999999995,1614,23.0,393.0,6,164
768,-1485.7640000000004,200,0.34635000000000005,1614,23.0,338.0,4,159
769,-926.9759999999999,200,0.34550000000000003,1614,51.0,296.0,11,166
770,-1171.7359999999999,200,0.34465,1614,24.0,277.0,6,174
771,-1349.254,200,0.3438,1614,23.0,310.0,4,177
772,-1044.382,200,0.34295,1614,39.0,287.0,13,175
773,-1471.634,200,0.34209999999999996,1614,19.0,328.0,7,138
774,-812.51,200,0.34125000000000005,1614,23.0,204.0,5,161
775,-1468.0720000000008,200,0.34040000000000004,1614,0.0,283.0,0,175
776,-694.5339999999999,200,0.33955,1614,50.0,242.0,13,177
777,-440.3799999999999,200,0.3387,1616,38.0,162.0,13,171
778,-1704.5479999999998,200,0.33785,1616,32.0,402.0,8,174
779,-1108.35,200,0.33699999999999997,1616,28.0,272.0,8,167
780,-1313.8140000000003,200,0.33614999999999995,1616,19.0,294.0,2,167
781,-1079.6259999999997,200,0.33530000000000004,1616,17.0,243.0,2,167
782,-1053.6119999999999,200,0.33445,1616,14.0,233.0,4,186
783,-693.1500000000004,200,0.3336,1616,49.0,239.0,9,167
784,-1779.6580000000004,200,0.33275,1616,6.0,357.0,1,170
785,-1686.4420000000002,200,0.3319,1616,9.0,346.0,2,169
786,-1219.2600000000002,200,0.33104999999999996,1616,40.0,325.0,10,166
787,-1296.7980000000002,200,0.33019999999999994,1618,10.0,272.0,3,161
788,-904.4539999999998,200,0.32935000000000003,1618,44.0,270.0,9,177
789,-1007.8639999999996,200,0.3285,1618,15.0,225.0,3,145
790,-1013.426,200,0.32765,1618,25.0,246.0,6,176
791,-1111.696,200,0.3268,1618,29.0,278.0,5,160
792,-1135.798,200,0.32594999999999996,1619,40.0,311.0,13,170
793,-1043.936,200,0.32509999999999994,1619,25.0,257.0,9,173
794,-1349.1119999999996,200,0.32425000000000004,1619,21.0,305.0,6,169
795,-1469.9280000000003,200,0.3234,1620,32.0,355.0,8,180
796,-1202.978000000001,200,0.32255,1620,45.0,330.0,10,169
797,-960.9320000000001,200,0.3217,1620,27.0,242.0,6,175
798,-1541.416,200,0.32084999999999997,1620,24.0,350.0,13,159
799,-1562.3899999999999,200,0.31999999999999995,1621,25.0,357.0,6,168
800,-1523.7860000000003,200,0.31914999999999993,1622,10.0,317.0,2,165
801,-1588.7579999999994,200,0.3183,1622,0.0,307.0,0,162
802,-1486.6300000000006,200,0.31745,1622,10.0,309.0,2,165
803,-1766.4119999999994,200,0.3166,1622,17.0,381.0,5,171
804,-1486.3640000000005,200,0.31575,1622,29.0,349.0,5,183
805,-1024.2779999999998,200,0.31489999999999996,1623,45.0,298.0,9,178
806,-1185.5339999999994,200,0.31404999999999994,1623,21.0,275.0,5,170
807,-1228.7119999999998,200,0.3131999999999999,1623,27.0,294.0,6,186
808,-1030.8939999999998,200,0.31235,1625,38.0,282.0,13,186
809,-1053.1359999999997,200,0.3115,1626,35.0,281.0,12,157
810,-1374.1879999999999,200,0.31065,1628,20.0,310.0,3,173
811,-1392.278,200,0.30979999999999996,1628,8.0,285.0,1,160
